# Depth[km]  Vp[km/s]  Vs[km/s] Rho[g/cm3]    T[K]     g[m/s2]         P[Pa]        
   982.697    8.2513    4.3695    3.6435   2004.5688    3.2415    11856587192.8377
   999.237    8.2700    4.3760    3.6496   2006.8718    3.2356    12052090321.1793
  1015.776    8.2895    4.3830    3.6559   2009.1236    3.2298    12247567353.6565
  1032.316    8.3093    4.3902    3.6623   2011.4302    3.2242    12443034837.4890
  1048.855    8.3250    4.3949    3.6676   2013.5751    3.2187    12638472393.5875
  1065.395    8.3403    4.3994    3.6727   2015.6571    3.2134    12833856118.0932
  1081.934    8.3556    4.4039    3.6778   2017.7317    3.2083    13029189559.6002
  1098.474    8.4342    4.4516    3.6995   2025.7274    3.2033    13224922560.8624
  1115.013    8.5662    4.5357    3.7347   2038.7711    3.1981    13421854613.3973
  1131.553    8.7261    4.6385    3.7762   2055.5281    3.1926    13620495432.5538
  1148.092    8.8182    4.6953    3.8003   2061.4307    3.1870    13820529038.2097
  1164.631    8.8332    4.6994    3.8055   2063.8276    3.1814    14020982504.0825
  1181.171    8.8475    4.7034    3.8105   2066.1372    3.1760    14221353338.9311
  1197.710    8.8637    4.7079    3.8163   2068.4511    3.1708    14421668571.4826
  1214.250    8.8787    4.7121    3.8216   2070.7320    3.1658    14621949871.9825
  1230.789    8.8941    4.7164    3.8272   2073.0709    3.1611    14822201504.2311
  1247.329    8.9091    4.7205    3.8326   2075.4117    3.1565    15022437836.2205
  1263.868    8.9242    4.7248    3.8381   2077.7279    3.1522    15222670924.7472
  1280.408    8.9393    4.7290    3.8436   2080.0757    3.1482    15422917535.5551
  1296.947    8.9544    4.7334    3.8491   2082.3814    3.1444    15623192341.2395
  1313.487    8.9694    4.7376    3.8546   2084.7185    3.1408    15823510354.9624
  1330.026    8.9844    4.7420    3.8602   2087.0628    3.1375    16023889309.1231
  1346.566    8.9991    4.7463    3.8656   2089.3866    3.1345    16224343006.5487
  1363.105    9.0329    4.7624    3.8745   2094.1997    3.1317    16424975172.7516
  1379.645    9.0723    4.7824    3.8845   2099.7035    3.1292    16625921079.0744
  1396.184    9.1111    4.8023    3.8945   2105.2223    3.1270    16827223964.3499
  1412.724    9.1489    4.8217    3.9046   2110.7288    3.1250    17028901722.0801
  1429.263    9.1863    4.8411    3.9146   2116.4598    3.1232    17230969819.7396
  1445.802    9.2254    4.8619    3.9251   2122.1678    3.1218    17433456558.5721
  1462.342    9.2637    4.8824    3.9356   2128.2819    3.1206    17636391632.5345
  1478.881    9.3033    4.9041    3.9467   2134.6492    3.1197    17839806573.5977
  1495.421    9.3262    4.9146    3.9540   2137.5603    3.1192    18043637256.1064
  1511.960    9.3398    4.9188    3.9589   2139.7468    3.1190    18247747899.2420
  1528.500    9.3533    4.9232    3.9639   2141.8850    3.1192    18452104530.6702
  1545.039    9.3667    4.9274    3.9689   2144.0504    3.1199    18656733946.7439
  1545.039    5.0517    0.0000    3.9926         nan    3.1199    18656733946.7439
  1560.569    5.0655    0.0000    3.9976         nan    3.1206    18850303757.5888
  1576.099    5.0794    0.0000    4.0027         nan    3.1218    19044162102.8677
  1591.629    5.0932    0.0000    4.0077         nan    3.1233    19238333999.0877
  1607.158    5.1070    0.0000    4.0127         nan    3.1253    19432845492.3097
  1622.688    5.1202    0.0000    4.0175         nan    3.1277    19627718374.2371
  1638.218    5.1334    0.0000    4.0223         nan    3.1306    19822975074.5302
  1653.748    5.1465    0.0000    4.0271         nan    3.1340    20018644618.5149
  1669.278    5.1597    0.0000    4.0318         nan    3.1379    20214757829.9158
  1684.807    5.1723    0.0000    4.0364         nan    3.1423    20411342223.6034
  1684.807    5.1716    0.0000    6.3503         nan    3.1423    20411342223.6034
  1743.590    5.2349    0.0000    6.3930         nan    3.0452    21588250873.3083
  1802.372    5.2949    0.0000    6.4338         nan    2.9469    22736291531.3977
  1861.155    5.3519    0.0000    6.4725         nan    2.8474    23854159128.0441
  1919.937    5.4059    0.0000    6.5094         nan    2.7468    24940612816.5230
  1978.720    5.4571    0.0000    6.5444         nan    2.6451    25994473125.3514
  2037.502    5.5056    0.0000    6.5777         nan    2.5424    27014619536.4908
  2096.285    5.5515    0.0000    6.6093         nan    2.4387    27999988430.8194
  2155.067    5.5948    0.0000    6.6392         nan    2.3341    28949571357.8773
  2213.850    5.6358    0.0000    6.6674         nan    2.2286    29862413600.1753
  2272.632    5.6743    0.0000    6.6941         nan    2.1223    30737613014.0378
  2331.415    5.7106    0.0000    6.7193         nan    2.0154    31574319144.9260
  2390.197    5.7447    0.0000    6.7429         nan    1.9077    32371732635.0595
  2448.980    5.7765    0.0000    6.7650         nan    1.7994    33129104960.1088
  2507.762    5.8062    0.0000    6.7857         nan    1.6905    33845738565.9794
  2566.545    5.8338    0.0000    6.8050         nan    1.5811    34520987529.3801
  2625.327    5.8594    0.0000    6.8228         nan    1.4712    35154258948.7796
  2684.110    5.8829    0.0000    6.8392         nan    1.3610    35745015413.0098
  2742.892    5.9045    0.0000    6.8543         nan    1.2505    36292779143.4160
  2801.675    5.9240    0.0000    6.8680         nan    1.1399    36797138866.7007
  2860.457    5.9417    0.0000    6.8804         nan    1.0294    37257761366.4822
  2919.240    5.9574    0.0000    6.8914         nan    0.9191    37674411488.6167
  2978.022    5.9713    0.0000    6.9011         nan    0.8096    38046988373.3276
  3036.805    5.9832    0.0000    6.9095         nan    0.7016    38375595151.5603
  3095.587    5.9933    0.0000    6.9166         nan    0.5967    38660684049.2003
  3154.370    6.0016    0.0000    6.9224         nan    0.4988    38903391893.7087
  3213.152    6.0080    0.0000    6.9269         nan    0.4190    39106435977.9106
  3271.935    6.0125    0.0000    6.9301         nan    0.4018    39277066074.9719
  3330.717    6.0153    0.0000    6.9320         nan    0.8099    39440773231.8203
  3389.500    6.0162    0.0000    6.9326         nan    0.0000    39770812182.6001
     0.000    3.5620    2.1448    1.6440    273.1500    3.7291              0.0000
    11.028    3.5620    2.1448    1.6440    314.8098    3.7382       67606680.7652
    11.028    4.9246    2.9653    2.2729    314.8098    3.7382       67606680.7652
    28.163    4.9246    2.9653    2.2729    379.5475    3.7436      213197314.7939
    28.163    6.2667    3.7734    2.8923    379.5475    3.7436      213197314.7939
    43.748    6.2667    3.7734    2.8923    438.4288    3.7406      381947065.1862
    43.748    7.9527    4.5335    3.4843    438.4288    3.7406      381947065.1862
    53.634    7.9474    4.5257    3.4845    475.7763    3.7338      510789138.5100
    63.519    7.9418    4.5177    3.4845    513.1238    3.7270      639401703.7663
    73.404    7.9358    4.5096    3.4845    550.4712    3.7203      767783087.1776
    83.290    7.9296    4.5012    3.4844    587.8187    3.7136      895931499.4520
    93.175    7.9225    4.4925    3.4842    625.1661    3.7070     1023843634.2953
   103.061    7.9160    4.4841    3.4841    662.5136    3.7003     1151519471.1737
   112.946    7.9094    4.4757    3.4839    699.8611    3.6937     1278960920.6641
   122.832    7.9027    4.4672    3.4837    737.2085    3.6871     1406167892.0147
   132.717    7.8953    4.4584    3.4833    774.5560    3.6806     1533138074.3268
   142.602    7.8887    4.4500    3.4831    811.9035    3.6740     1659871390.0691
   152.488    7.8812    4.4412    3.4827    849.2509    3.6676     1786367482.6495
   162.373    7.8741    4.4327    3.4823    886.5984    3.6611     1912625154.3757
   172.259    7.8669    4.4240    3.4818    923.9458    3.6547     2038645837.5147
   182.144    7.8602    4.4156    3.4815    961.2933    3.6483     2164431088.6014
   192.029    7.8529    4.4070    3.4810    998.6408    3.6419     2289980463.9357
   201.915    7.8457    4.3984    3.4804   1035.9882    3.6356     2415292159.0633
   211.800    7.8381    4.3897    3.4798   1073.3357    3.6293     2540364781.5102
   221.686    7.8308    4.3810    3.4792   1110.6831    3.6231     2665199337.9737
   231.571    7.8232    4.3723    3.4786   1148.0306    3.6168     2789798722.3523
   241.456    7.8163    4.3638    3.4781   1185.3781    3.6107     2914163973.1715
   251.342    7.8099    4.3556    3.4775   1222.7255    3.6045     3038296292.0966
   261.227    7.8022    4.3469    3.4768   1260.0730    3.5984     3162194530.4870
   271.113    7.7950    4.3383    3.4762   1297.4204    3.5923     3285860206.9993
   280.998    7.7880    4.3299    3.4756   1334.7679    3.5863     3409296087.5025
   290.884    7.7812    4.3215    3.4750   1372.1154    3.5803     3532502589.7373
   300.769    7.7736    4.3128    3.4742   1409.4628    3.5744     3655477932.0797
   310.654    7.7664    4.3042    3.4734   1446.8103    3.5685     3778222190.1673
   320.540    7.7598    4.2961    3.4728   1484.1578    3.5626     3900739428.7600
   330.425    7.7520    4.2873    3.4720   1521.5052    3.5568     4023029436.9332
   340.311    7.7452    4.2790    3.4713   1558.8527    3.5510     4145093270.4341
   350.196    7.7376    4.2702    3.4705   1596.2001    3.5453     4266933405.6451
   360.081    7.7301    4.2616    3.4697   1633.5476    3.5396     4388548335.3013
   369.967    7.7230    4.2530    3.4690   1670.8951    3.5340     4509940696.9694
   379.852    7.7163    4.2448    3.4682   1708.2425    3.5284     4631113511.0379
   389.738    7.7083    4.2359    3.4673   1745.5900    3.5228     4752064758.1328
   399.623    7.7011    4.2273    3.4665   1782.9374    3.5173     4872796192.2171
   409.508    7.6936    4.2186    3.4656   1820.2849    3.5118     4993310809.4813
   419.394    7.6865    4.2101    3.4648   1857.6324    3.5064     5113609916.7458
   429.279    7.6782    4.2009    3.4639   1894.9798    3.5011     5233693054.8210
   439.165    7.6706    4.1921    3.4631   1932.3273    3.4958     5353563074.1167
   462.206    7.6989    4.2008    3.4713   1936.7469    3.4835     5632840095.0278
   485.248    7.7264    4.2091    3.4793   1941.1343    3.4713     5911785007.5248
   508.290    7.7529    4.2171    3.4873   1945.4941    3.4592     6190394347.5656
   531.332    7.7784    4.2246    3.4950   1949.5850    3.4471     6468657954.6282
   554.374    7.8036    4.2320    3.5028   1953.7967    3.4352     6746570919.9037
   577.415    7.8280    4.2391    3.5104   1957.7958    3.4234     7024131830.2226
   600.457    7.8531    4.2467    3.5181   1961.8285    3.4118     7301340493.1597
   623.499    7.8767    4.2534    3.5255   1965.7427    3.4002     7578197937.8332
   646.541    7.9012    4.2606    3.5332   1969.8473    3.3888     7854710514.9201
   669.582    7.9247    4.2675    3.5406   1973.6202    3.3775     8130882309.8286
   692.624    7.9480    4.2742    3.5479   1977.3435    3.3664     8406708494.9780
   715.666    7.9709    4.2808    3.5552   1981.0107    3.3554     8682194413.5540
   738.708    7.9949    4.2880    3.5626   1984.7696    3.3446     8957352939.2405
   761.749    8.0174    4.2944    3.5698   1988.3641    3.3340     9232190481.5007
   784.791    8.0405    4.3012    3.5772   1991.8943    3.3236     9506714486.4411
   807.833    8.0631    4.3078    3.5844   1995.3445    3.3134     9780937091.5797
   830.875    8.0854    4.3142    3.5915   1998.7711    3.3034    10054863204.0276
   853.916    8.1088    4.3214    3.5988   2002.0816    3.2936    10328511170.9367
   876.958    8.1319    4.3283    3.6063   2005.4697    3.2840    10601907317.9278
   900.000    8.1553    4.3355    3.6137   2008.7088    3.2746    10875069778.2531
   916.870    8.1727    4.3410    3.6192   2011.1300    3.2680    11074850346.3985
   933.739    8.1900    4.3465    3.6248   2013.4968    3.2614    11274528393.1331
   950.609    8.2073    4.3519    3.6303   2015.8432    3.2550    11474111712.9981
   967.479    8.2270    4.3587    3.6366   2018.4000    3.2487    11673629422.2504
   984.349    8.2453    4.3648    3.6424   2020.7056    3.2426    11873094931.1358
  1001.218    8.2649    4.3718    3.6487   2023.0360    3.2366    12072513273.2727
  1018.088    8.2844    4.3787    3.6550   2025.3910    3.2308    12271907831.4410
  1034.958    8.3050    4.3862    3.6617   2027.7655    3.2251    12471298658.9058
  1051.827    8.3208    4.3909    3.6670   2029.9827    3.2196    12670666566.0606
  1068.697    8.3364    4.3957    3.6722   2032.1042    3.2143    12869978669.5095
  1085.567    8.3521    4.4001    3.6775   2034.2728    3.2092    13069245928.7990
  1102.437    8.4243    4.4434    3.6975   2042.1459    3.2041    13268881250.3461
  1119.306    8.5666    4.5342    3.7353   2055.5931    3.1990    13469764372.9878
  1136.176    8.7298    4.6393    3.7775   2073.3294    3.1935    13672480643.9165
  1153.046    8.8154    4.6913    3.8001   2078.4730    3.1878    13876594663.9052
  1169.915    8.8307    4.6956    3.8055   2080.8893    3.1823    14081099867.5639
  1186.785    8.8449    4.6994    3.8103   2083.2779    3.1769    14285523116.4434
  1203.655    8.8620    4.7042    3.8166   2085.6703    3.1717    14489899106.8419
  1220.524    8.8774    4.7085    3.8220   2088.0277    3.1668    14694256329.6844
  1237.394    8.8928    4.7128    3.8276   2090.4333    3.1621    14898589514.9073
  1254.264    8.9083    4.7172    3.8332   2092.8380    3.1577    15102918505.8859
  1271.134    8.9238    4.7216    3.8388   2095.2235    3.1534    15307259024.8710
  1288.003    8.9392    4.7259    3.8444   2097.6418    3.1495    15511624146.0484
  1304.873    8.9545    4.7302    3.8500   2100.0455    3.1458    15716029911.5032
  1321.743    8.9699    4.7347    3.8557   2102.4484    3.1424    15920494397.6510
  1338.612    8.9850    4.7391    3.8612   2104.8410    3.1392    16125033448.7687
  1355.482    9.0000    4.7435    3.8667   2107.2234    3.1364    16329661523.2113
  1372.352    9.0343    4.7599    3.8758   2112.2415    3.1338    16534489583.4669
  1389.222    9.0746    4.7805    3.8860   2117.8303    3.1315    16739660376.8147
  1406.091    9.1143    4.8008    3.8963   2123.6123    3.1295    16945222144.5236
  1422.961    9.1517    4.8200    3.9063   2129.3901    3.1278    17151186525.6865
  1439.831    9.1916    4.8410    3.9169   2135.2424    3.1263    17357579432.4380
  1456.700    9.2319    4.8625    3.9278   2141.1019    3.1251    17564443222.3914
  1473.570    9.2719    4.8842    3.9388   2147.3353    3.1243    17771808794.5591
  1490.440    9.3112    4.9056    3.9499   2153.9264    3.1237    17979698024.3636
  1507.310    9.3286    4.9124    3.9557   2156.1957    3.1235    18187995545.5157
  1524.179    9.3429    4.9171    3.9610   2158.3795    3.1238    18396572575.0259
  1541.049    9.3567    4.9215    3.9661   2160.6750    3.1244    18605439735.8512
  1557.919    9.3703    4.9259    3.9711   2162.8767    3.1256    18814620510.4489
  1557.919    4.7012    0.0000    4.0181         nan    3.1256    18814620510.4489
  1571.224    4.7118    0.0000    4.0231         nan    3.1263    18981820519.5418
  1584.529    4.7224    0.0000    4.0281         nan    3.1273    19149267721.9189
  1597.834    4.7331    0.0000    4.0331         nan    3.1286    19316977836.0705
  1611.139    4.7437    0.0000    4.0381         nan    3.1302    19484967150.1494
  1624.444    4.7542    0.0000    4.0431         nan    3.1322    19653251317.3335
  1637.749    4.7642    0.0000    4.0479         nan    3.1344    19821842998.9279
  1651.054    4.7743    0.0000    4.0527         nan    3.1371    19990756782.1887
  1664.359    4.7844    0.0000    4.0575         nan    3.1400    20160011587.8754
  1677.664    4.7945    0.0000    4.0623         nan    3.1434    20329627025.1638
  1677.664    5.1244    0.0000    6.3245         nan    3.1434    20329627025.1638
  1736.693    5.2090    0.0000    6.3678         nan    3.0464    21507156385.9438
  1795.722    5.2886    0.0000    6.4088         nan    2.9481    22655932541.0203
  1854.751    5.3636    0.0000    6.4476         nan    2.8486    23774575815.4548
  1913.780    5.4343    0.0000    6.4841         nan    2.7479    24861792007.9583
  1972.808    5.5010    0.0000    6.5187         nan    2.6462    25916366153.0646
  2031.837    5.5638    0.0000    6.5514         nan    2.5435    26937157383.3575
  2090.866    5.6230    0.0000    6.5822         nan    2.4399    27923094715.3122
  2149.895    5.6788    0.0000    6.6112         nan    2.3354    28873173624.3620
  2208.924    5.7312    0.0000    6.6386         nan    2.2301    29786453323.5011
  2267.952    5.7804    0.0000    6.6643         nan    2.1241    30662054708.4011
  2326.981    5.8266    0.0000    6.6885         nan    2.0174    31499158969.1764
  2386.010    5.8697    0.0000    6.7111         nan    1.9101    32297006921.5265
  2445.039    5.9100    0.0000    6.7323         nan    1.8023    33054899174.1868
  2504.068    5.9476    0.0000    6.7520         nan    1.6941    33772197345.6861
  2563.097    5.9824    0.0000    6.7703         nan    1.5856    34448326689.1235
  2622.125    6.0145    0.0000    6.7872         nan    1.4768    35082780720.8664
  2681.154    6.0440    0.0000    6.8027         nan    1.3680    35675128848.6684
  2740.183    6.0711    0.0000    6.8169         nan    1.2593    36225028706.2171
  2799.212    6.0956    0.0000    6.8299         nan    1.1510    36732246210.5386
  2858.241    6.1176    0.0000    6.8415         nan    1.0436    37196688898.7433
  2917.269    6.1373    0.0000    6.8518         nan    0.9377    37618463308.2239
  2976.298    6.1545    0.0000    6.8610         nan    0.8345    37997978555.6829
  3035.327    6.1695    0.0000    6.8688         nan    0.7362    38336145243.0816
  3094.356    6.1820    0.0000    6.8755         nan    0.6473    38634789229.2773
  3153.385    6.1923    0.0000    6.8809         nan    0.5787    38897607992.1300
  3212.414    6.2003    0.0000    6.8851         nan    0.5618    39132723917.6852
  3271.442    6.2060    0.0000    6.8881         nan    0.7242    39361097387.2259
  3330.471    6.2094    0.0000    6.8899         nan    2.1010    39655595627.9693
  3389.500    6.2105    0.0000    6.8905         nan    0.0000    40510119695.9324
